Unnamed: 0,product_name,link, product_images,price,details
97,100% LINEN SUIT TROUSERS,https://www.zara.com/in/en/100-linen-suit-trousers-p01564101.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/1564/101/401/2/w/489/1564101401_1_1_1.jpg?ts=1689605441849': 'Image 0 of 100% LINEN SUIT TROUSERS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/1564/101/401/2/w/489/1564101401_2_1_1.jpg?ts=1689605443295': 'Image 1 of 100% LINEN SUIT TROUSERS from Zara'}]","₹ 5,990.00",Straight fit trousers made of linen. Front pockets and buttoned jetted pockets on the back. Front zip fly and top button fastening.
99,EASY CARE JOGGER WAIST TROUSERS,https://www.zara.com/in/en/easy-care-jogger-waist-trousers-p00706540.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/0706/540/800/2/w/448/0706540800_1_1_1.jpg?ts=1688053933028': 'Image 0 of EASY CARE JOGGER WAIST TROUSERS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/0706/540/800/2/w/448/0706540800_2_1_1.jpg?ts=1688053935141': 'Image 1 of EASY CARE JOGGER WAIST TROUSERS from Zara'}]","₹ 2,590.00",Trousers featuring an adjustable elasticated waistband with drawstrings. Side pockets and rear welt pockets. Turn-up hems.
107,BASIC JOGGERS,https://www.zara.com/in/en/basic-joggers-p00761352.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/0761/352/712/2/w/448/0761352712_1_1_1.jpg?ts=1690965179879': 'Image 0 of BASIC JOGGERS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/0761/352/712/2/w/448/0761352712_2_1_1.jpg?ts=1690964998357': 'Image 1 of BASIC JOGGERS from Zara'}]","₹ 2,590.00",Trousers with an adjustable drawstring waistband. Front pockets and back patch pocket. Cuffed elastic hems.
115,SLIM FIT COMFORT TROUSERS,https://www.zara.com/in/en/slim-fit-comfort-trousers-p06861451.html,"[{'https://static.zara.net/photos///2022/I/0/1/p/6861/450/802/12/w/448/6861450802_1_1_1.jpg?ts=1653044325580': 'Image 0 of SLIM FIT COMFORT TROUSERS from Zara'}, {'https://static.zara.net/photos///2022/I/0/1/p/6861/450/802/12/w/448/6861450802_2_1_1.jpg?ts=1653044325752': 'Image 1 of SLIM FIT COMFORT TROUSERS from Zara'}]","₹ 2,790.00","Trousers made of high-stretch fabric. Featuring an elastic waistband, front pockets, rear welt pockets and zip fly and top button fastening."
127,SEERSUCKER TROUSERS WITH PLEATS,https://www.zara.com/in/en/seersucker-trousers-with-pleats-p06861326.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/6861/326/526/2/w/448/6861326526_1_1_1.jpg?ts=1691585940055': 'Image 0 of SEERSUCKER TROUSERS WITH PLEATS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/6861/326/526/2/w/448/6861326526_2_1_1.jpg?ts=1691585940055': 'Image 1 of SEERSUCKER TROUSERS WITH PLEATS from Zara'}]","₹ 3,990.00",Relaxed-fit trousers featuring front pleats at the waist. Front pockets and rear welt pocket details. Hidden metal hook and zip fly fastening on the front.
129,SEERSUCKER CARGO TROUSERS,https://www.zara.com/in/en/seersucker-cargo-trousers-p06416320.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/6416/320/250/2/w/448/6416320250_1_1_1.jpg?ts=1691508194232': 'Image 0 of SEERSUCKER CARGO TROUSERS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/6416/320/250/2/w/448/6416320250_2_1_1.jpg?ts=1691508194161': 'Image 1 of SEERSUCKER CARGO TROUSERS from Zara'}]","₹ 4,990.00",Straight fit trousers. Elastic waistband. Front pockets and buttoned jetted pockets on the back. Patch pockets with flaps on the legs. Adjustable hem with elastic side gores.
130,SEERSUCKER TROUSERS WITH CONTRAST TOPSTITCHING,https://www.zara.com/in/en/seersucker-trousers-with-contrast-topstitching-p06861334.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/6861/334/401/2/w/448/6861334401_1_1_1.jpg?ts=1691508195318': 'Image 0 of SEERSUCKER TROUSERS WITH CONTRAST TOPSTITCHING from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/6861/334/401/2/w/448/6861334401_2_1_1.jpg?ts=1691508195001': 'Image 1 of SEERSUCKER TROUSERS WITH CONTRAST TOPSTITCHING from Zara'}]","₹ 3,990.00",Relaxed fit trousers. Adjustable elastic waistband with interior drawstring. Side pockets and rear patch pocket detail. Contrast topstitching all over the garment.
132,WIDE FIT TROUSERS,https://www.zara.com/in/en/wide-fit-trousers-p08288788.html,"[{'https://static.zara.net/photos///2023/V/0/2/p/4055/120/800/2/w/448/4055120800_1_1_1.jpg?ts=1678099887450': 'Image 0 of WIDE FIT TROUSERS from Zara'}, {'https://static.zara.net/photos///2023/V/0/2/p/4055/120/800/2/w/448/4055120800_2_4_1.jpg?ts=1678099887771': 'Image 1 of WIDE FIT TROUSERS from Zara'}]","₹ 2,990.00","Wide fit trousers featuring an elastic waistband with front pleats, front pockets and rear welt pocket details. Zip fly and top button fastening on the front."
133,WIDE FIT TROUSERS,https://www.zara.com/in/en/wide-fit-trousers-p06861310.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/6861/310/712/32/w/448/6861310712_1_1_1.jpg?ts=1686846698808': 'Image 0 of WIDE FIT TROUSERS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/6861/310/712/2/w/448/6861310712_6_1_1.jpg?ts=1686553215179': 'Image 1 of WIDE FIT TROUSERS from Zara'}]","₹ 3,990.00",Wide fit trousers made of a cotton blend. Adjustable elasticated waistband with front pleats. Side pockets and rear patch pocket. Pleated details on the knees.
137,RELAXED FIT CARGO TROUSERS,https://www.zara.com/in/en/relaxed-fit-cargo-trousers-p05520310.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/5520/310/505/2/w/448/5520310505_1_1_1.jpg?ts=1690381578673': 'Image 0 of RELAXED FIT CARGO TROUSERS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5520/310/505/2/w/448/5520310505_2_1_1.jpg?ts=1690381578782': 'Image 1 of RELAXED FIT CARGO TROUSERS from Zara'}]","₹ 4,990.00",Faded relaxed fit trousers with an elasticated waistband with adjustable drawstring. Front and rear pockets. Patch pockets with flaps on the legs.
138,TROUSERS WITH UTILITY POCKETS,https://www.zara.com/in/en/trousers-with-utility-pockets-p06987313.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/6987/313/800/2/w/448/6987313800_1_1_1.jpg?ts=1690444374925': 'Image 0 of TROUSERS WITH UTILITY POCKETS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/6987/313/800/2/w/448/6987313800_2_1_1.jpg?ts=1690444375288': 'Image 1 of TROUSERS WITH UTILITY POCKETS from Zara'}]","₹ 4,990.00",Relaxed fit trousers. Front pockets and rear patch pockets. Multifunctional leg pockets. Adjustable elasticated hems. Front zip fly and button fastening.
139,CARGO TROUSERS WITH CONTRAST TOPSTITCHING,https://www.zara.com/in/en/cargo-trousers-with-contrast-topstitching-p02553311.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/2553/311/520/2/w/448/2553311520_1_1_1.jpg?ts=1692359831344': 'Image 0 of CARGO TROUSERS WITH CONTRAST TOPSTITCHING from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/2553/311/520/2/w/448/2553311520_2_1_1.jpg?ts=1692359831515': 'Image 1 of CARGO TROUSERS WITH CONTRAST TOPSTITCHING from Zara'}]","₹ 4,990.00",Relaxed fit trousers made of technical fabric. Elasticated waistband. Front pockets and patch pockets at the back. Patch pockets with flaps on the legs. Contrast topstitching all over the garment. Adjustable elasticated hems. Zip fly and hidden snap-button fastening at the front.View more
140,UTILITY CARGO TROUSERS,https://www.zara.com/in/en/utility-cargo-trousers-p06987312.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/6987/312/922/2/w/448/6987312922_1_1_1.jpg?ts=1691150973212': 'Image 0 of UTILITY CARGO TROUSERS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/6987/312/922/2/w/448/6987312922_2_1_1.jpg?ts=1691150973367': 'Image 1 of UTILITY CARGO TROUSERS from Zara'}]","₹ 4,990.00",Relaxed fit trousers. Front welt pockets and rear pockets. Multifunctional leg pockets. Contrast topstitching detail all over the garment. Front zip fly and button fastening.
141,TROUSERS WITH UTILITY POCKETS,https://www.zara.com/in/en/trousers-with-utility-pockets-p05575375.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/5575/375/500/2/w/448/5575375500_1_1_1.jpg?ts=1688552338125': 'Image 0 of TROUSERS WITH UTILITY POCKETS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5575/375/500/2/w/448/5575375500_2_1_1.jpg?ts=1688552338491': 'Image 1 of TROUSERS WITH UTILITY POCKETS from Zara'}]","₹ 5,990.00",Relaxed fit trousers. Front pockets and rear patch pockets. Multifunctional leg pockets. Adjustable hems with tabs. Front zip fly and button fastening.
142,COMFORT FIT JOGGER WAIST TROUSERS,https://www.zara.com/in/en/comfort-fit-jogger-waist-trousers-p05805623.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/5805/623/706/12/w/448/5805623706_1_1_1.jpg?ts=1688716638591': 'Image 0 of COMFORT FIT JOGGER WAIST TROUSERS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5805/623/706/2/w/448/5805623706_2_1_1.jpg?ts=1688555084246': 'Image 1 of COMFORT FIT JOGGER WAIST TROUSERS from Zara'}]","₹ 3,290.00",Regular-fit trousers made of stretch fabric. Elasticated waistband with adjustable drawstring. Side pockets and back welt pocket detail.
146,CONTRAST PARACHUTE TROUSERS,https://www.zara.com/in/en/contrast-parachute-trousers-p04164300.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/4164/300/700/2/w/448/4164300700_1_1_1.jpg?ts=1687331172152': 'Image 0 of CONTRAST PARACHUTE TROUSERS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/4164/300/700/2/w/448/4164300700_2_1_1.jpg?ts=1687331172074': 'Image 1 of CONTRAST PARACHUTE TROUSERS from Zara'}]","₹ 4,990.00",Faded trousers featuring an inner adjustable elasticated waistband. Front pockets and rear patch pockets with flaps. Patch pocket appliqués with flaps on the legs. Adjustable hems with elastic at the sides.
147,CARGO PARACHUTE TROUSERS,https://www.zara.com/in/en/cargo-parachute-trousers-p05862345.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/5862/345/818/2/w/448/5862345818_1_1_1.jpg?ts=1691739360450': 'Image 0 of CARGO PARACHUTE TROUSERS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5862/345/818/2/w/448/5862345818_2_1_1.jpg?ts=1691739360431': 'Image 1 of CARGO PARACHUTE TROUSERS from Zara'}]","₹ 4,990.00",Relaxed fit trousers made of textured ripstop fabric that is resistant to tearing. Elastic waistband. Front pockets and rear welt pocket detail. Patch pockets with flaps on the legs. Adjustable hems with elastic on the sides. Front zip fly and button fastening.View more
148,POPLIN PARACHUTE TROUSERS,https://www.zara.com/in/en/poplin-parachute-trousers-p05862302.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/5862/302/821/2/w/448/5862302821_1_1_1.jpg?ts=1691741037888': 'Image 0 of POPLIN PARACHUTE TROUSERS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5862/302/821/2/w/448/5862302821_2_1_1.jpg?ts=1691741038303': 'Image 1 of POPLIN PARACHUTE TROUSERS from Zara'}]","₹ 3,990.00",Relaxed fit trousers made of cotton poplin. Adjustable elastic waistband. Front pockets and rear patch pockets. Patch pockets on the legs. Adjustable hems with elastic at the sides.
151,PARACHUTE CARGO TROUSERS,https://www.zara.com/in/en/parachute-cargo-trousers-p06917360.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/6917/360/800/2/w/448/6917360800_1_1_1.jpg?ts=1687354907376': 'Image 0 of PARACHUTE CARGO TROUSERS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/6917/360/800/2/w/448/6917360800_2_1_1.jpg?ts=1687354907370': 'Image 1 of PARACHUTE CARGO TROUSERS from Zara'}]","₹ 3,290.00",Trousers featuring an adjustable elasticated waistband. Front pockets and rear welt pockets. Patch pocket appliqués with flaps on the legs. Pleated knees. Adjustable hems with elastic at the sides.
153,LINEN/COTTON TROUSERS,https://www.zara.com/in/en/linen-cotton-trousers-p04432450.html,"[{'https://static.zara.net/photos///2023/V/0/2/p/4432/450/052/2/w/448/4432450052_1_1_1.jpg?ts=1674579479138': 'Image 0 of LINEN/COTTON TROUSERS from Zara'}, {'https://static.zara.net/photos///2023/V/0/2/p/4432/450/052/2/w/448/4432450052_2_1_1.jpg?ts=1674579480132': 'Image 1 of LINEN/COTTON TROUSERS from Zara'}]","₹ 2,990.00",Trousers made of a cotton and linen blend. Elasticated waistband with adjustable drawstring. Front pockets and back welt pockets.
157,COTTON-LINEN TROUSERS,https://www.zara.com/in/en/cotton-linen-trousers-p06861485.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/6861/485/805/12/w/448/6861485805_1_1_1.jpg?ts=1689074007462': 'Image 0 of COTTON-LINEN TROUSERS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/6861/485/805/12/w/448/6861485805_2_1_1.jpg?ts=1689074003833': 'Image 1 of COTTON-LINEN TROUSERS from Zara'}]","₹ 4,990.00",Regular-fit trousers made of cotton and linen blend fabric. Waistband with front pleats. Front pockets and rear pocket details. Front zip fly and top button fastening.
161,TEXTURED SUIT TROUSERS,https://www.zara.com/in/en/textured-suit-trousers-p00706361.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/0706/361/401/2/w/448/0706361401_1_1_1.jpg?ts=1689681526888': 'Image 0 of TEXTURED SUIT TROUSERS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/0706/361/401/2/w/0/0706361401_2_1_1.jpg?ts=1689681527482': 'Image 1 of TEXTURED SUIT TROUSERS from Zara'}]","₹ 4,990.00",Straight fit trousers with front pockets and rear jetted pockets with buttons. Front zip fly and button fastening.
162,TEXTURED SUIT TROUSERS,https://www.zara.com/in/en/textured-suit-trousers-p05725510.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/5725/510/802/2/w/448/5725510802_1_1_1.jpg?ts=1689675754028': 'Image 0 of TEXTURED SUIT TROUSERS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5725/510/802/2/w/448/5725510802_2_1_1.jpg?ts=1689675755280': 'Image 1 of TEXTURED SUIT TROUSERS from Zara'}]","₹ 4,990.00","Straight fit trousers featuring front pockets, rear buttoned jetted pockets and zip fly and top button fastening."
163,TEXTURED SUIT TROUSERS,https://www.zara.com/in/en/textured-suit-trousers-p04585898.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/4585/898/403/2/w/448/4585898403_1_1_1.jpg?ts=1689681528339': 'Image 0 of TEXTURED SUIT TROUSERS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/4585/898/403/2/w/448/4585898403_2_1_1.jpg?ts=1689681658581': 'Image 1 of TEXTURED SUIT TROUSERS from Zara'}]","₹ 4,990.00",Straight fit trousers featuring front pockets and buttoned welt pockets at the back. Front zip and top button fastening.
166,SUIT TROUSERS,https://www.zara.com/in/en/suit-trousers-p05735524.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/5735/524/431/2/w/448/5735524431_1_1_1.jpg?ts=1689605447689': 'Image 0 of SUIT TROUSERS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5735/524/431/2/w/448/5735524431_2_1_1.jpg?ts=1689605448187': 'Image 1 of SUIT TROUSERS from Zara'}]","₹ 4,990.00",Straight-fit trousers with front pockets and back double-welt pockets. Front zip fly and button fastening.
168,SUIT TROUSERS,https://www.zara.com/in/en/suit-trousers-p05624243.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/5624/243/500/2/w/448/5624243500_1_1_1.jpg?ts=1690883303116': 'Image 0 of SUIT TROUSERS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5624/243/500/2/w/448/5624243500_2_1_1.jpg?ts=1689334797591': 'Image 1 of SUIT TROUSERS from Zara'}]","₹ 4,990.00",Straight fit trousers with front pockets and rear welt pockets. Front zip fly and button fastening.
170,CARGO TROUSERS WITH CONTRAST TOPSTITCHING,https://www.zara.com/in/en/cargo-trousers-with-contrast-topstitching-p06987310.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/6987/310/500/2/w/448/6987310500_1_1_1.jpg?ts=1690384000464': 'Image 0 of CARGO TROUSERS WITH CONTRAST TOPSTITCHING from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/6987/310/500/2/w/0/6987310500_2_1_1.jpg?ts=1690384000324': 'Image 1 of CARGO TROUSERS WITH CONTRAST TOPSTITCHING from Zara'}]","₹ 3,290.00","Straight fit trousers featuring front pockets, rear patch pockets, patch pockets with flaps on the legs, contrast topstitching all over the garment and front zip fly and top button fastening."
171,CARGO TROUSERS WITH CONTRAST TOPSTITCHING,https://www.zara.com/in/en/cargo-trousers-with-contrast-topstitching-p05520374.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/5520/374/405/2/w/448/5520374405_1_1_1.jpg?ts=1689926679250': 'Image 0 of CARGO TROUSERS WITH CONTRAST TOPSTITCHING from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5520/374/405/2/w/448/5520374405_2_1_1.jpg?ts=1689926680008': 'Image 1 of CARGO TROUSERS WITH CONTRAST TOPSTITCHING from Zara'}]","₹ 3,990.00",Straight-fit trousers. Front pockets and back welt pocket detail. Patch pocket appliqués with flaps on the legs. Faded effect. Front zip fly and button fastening.
173,CARGO TROUSERS WITH CONTRAST TOPSTITCHING,https://www.zara.com/in/en/cargo-trousers-with-contrast-topstitching-p06917320.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/6917/320/505/2/w/448/6917320505_1_1_1.jpg?ts=1689760702006': 'Image 0 of CARGO TROUSERS WITH CONTRAST TOPSTITCHING from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/6917/320/505/2/w/448/6917320505_2_1_1.jpg?ts=1689760704664': 'Image 1 of CARGO TROUSERS WITH CONTRAST TOPSTITCHING from Zara'}]","₹ 4,990.00","Relaxed-fit trousers made of rip stop textured fabric, resistant to tearing. Front pockets and back patch pockets. Faded effect. Patch pockets with flaps on the legs. Contrast topstitching all over the garment. Front zip and button fastening.View more"
175,TEXTURED SUIT TROUSERS,https://www.zara.com/in/en/textured-suit-trousers-p04026227.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/4026/227/800/2/w/448/4026227800_1_1_1.jpg?ts=1689681787247': 'Image 0 of TEXTURED SUIT TROUSERS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/4026/227/800/2/w/448/4026227800_2_1_1.jpg?ts=1689681787597': 'Image 1 of TEXTURED SUIT TROUSERS from Zara'}]","₹ 2,990.00",Slim-fit trousers with front pockets and back welt pockets. Turn-up hems. Zip fly and top button fastening.
180,LINEN - VISCOSE TROUSERS,https://www.zara.com/in/en/linen---viscose-trousers-p04302688.html,"[{'https://static.zara.net/photos///2023/V/0/2/p/4302/300/800/2/w/448/4302300800_1_1_1.jpg?ts=1683714392429': 'Image 0 of LINEN - VISCOSE TROUSERS from Zara'}, {'https://static.zara.net/photos///2023/V/0/2/p/4302/300/800/2/w/448/4302300800_2_1_1.jpg?ts=1683714392024': 'Image 1 of LINEN - VISCOSE TROUSERS from Zara'}]","₹ 2,990.00",Regular-fit trousers made of a viscose and linen blend fabric. Adjustable elasticated waistband. Front pockets and back pockets. Faded effect.
184,TEXTURED RELAXED FIT TROUSERS,https://www.zara.com/in/en/textured-relaxed-fit-trousers-p04087337.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/4087/337/712/2/w/448/4087337712_1_1_1.jpg?ts=1691141197401': 'Image 0 of TEXTURED RELAXED FIT TROUSERS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/4087/337/712/2/w/448/4087337712_2_2_1.jpg?ts=1691141196726': 'Image 1 of TEXTURED RELAXED FIT TROUSERS from Zara'}]","₹ 3,290.00",Relaxed fit trousers. Adjustable elasticated waistband with drawstring. Side pockets and rear patch pocket detail.
185,GEOMETRIC JACQUARD TROUSERS,https://www.zara.com/in/en/geometric-jacquard-trousers-p05644306.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/5644/306/100/2/w/448/5644306100_1_1_1.jpg?ts=1691580145860': 'Image 0 of GEOMETRIC JACQUARD TROUSERS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5644/306/100/2/w/448/5644306100_2_1_1.jpg?ts=1691580145861': 'Image 1 of GEOMETRIC JACQUARD TROUSERS from Zara'}]","₹ 3,290.00",Trousers featuring an adjustable elasticated waistband with drawstring. Side pockets and rear patch pocket detail.
187,JOGGER WAIST TROUSERS,https://www.zara.com/in/en/jogger-waist-trousers-p06861304.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/6861/304/520/2/w/448/6861304520_1_1_1.jpg?ts=1688544256229': 'Image 0 of JOGGER WAIST TROUSERS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/6861/304/520/2/w/448/6861304520_2_4_1.jpg?ts=1688544258081': 'Image 1 of JOGGER WAIST TROUSERS from Zara'}]","₹ 4,990.00",Relaxed fit trousers made of cotton fabric. Adjustable elasticated waistband with drawstring. Front pockets and back patch pocket detail.
189,PARACHUTE CARGO TROUSERS,https://www.zara.com/in/en/parachute-cargo-trousers-p08281428.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/8281/428/727/2/w/448/8281428727_6_1_1.jpg?ts=1686565058742': 'Image 0 of PARACHUTE CARGO TROUSERS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/8281/428/727/2/w/448/8281428727_6_2_1.jpg?ts=1686565058622': 'Image 1 of PARACHUTE CARGO TROUSERS from Zara'}]","₹ 4,990.00",Trousers featuring an adjustable elasticated waistband with a matching belt. Front pockets and a rear welt pocket. Patch pocket appliqués on the leg. Pleated knees. Adjustable hems with elastic at the sides.
190,PLEATED SEERSUCKER TROUSERS,https://www.zara.com/in/en/pleated-seersucker-trousers-p07380303.html,"[{'https://static.zara.net/photos///2023/V/0/2/p/7380/303/800/2/w/448/7380303800_1_1_1.jpg?ts=1679054156788': 'Image 0 of PLEATED SEERSUCKER TROUSERS from Zara'}, {'https://static.zara.net/photos///2023/V/0/2/p/7380/303/800/2/w/448/7380303800_2_1_1.jpg?ts=1679054156481': 'Image 1 of PLEATED SEERSUCKER TROUSERS from Zara'}]","₹ 3,290.00",Regular-fit trousers with an elasticated adjustable waistband with front pleats. Side pockets and back welt pockets.
192,LINEN/COTTON TROUSERS,https://www.zara.com/in/en/linen-cotton-trousers-p08574347.html,"[{'https://static.zara.net/photos///2023/V/0/2/p/8574/347/250/2/w/0/8574347250_1_1_1.jpg?ts=1675265762444': 'Image 0 of LINEN/COTTON TROUSERS from Zara'}, {'https://static.zara.net/photos///2023/V/0/2/p/8574/347/250/2/w/0/8574347250_2_1_1.jpg?ts=1675265761100': 'Image 1 of LINEN/COTTON TROUSERS from Zara'}]","₹ 3,990.00",Slim-fit trousers with an elasticated waistband with matching adjustable drawstrings. Front and back welt pockets. Zip fly and top button fastening.
195,COTTON - LINEN TROUSERS,https://www.zara.com/in/en/cotton---linen-trousers-p05797592.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/5797/592/505/2/w/448/5797592505_1_1_1.jpg?ts=1688369859660': 'Image 0 of COTTON - LINEN TROUSERS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5797/592/505/2/w/0/5797592505_2_4_1.jpg?ts=1688369862789': 'Image 1 of COTTON - LINEN TROUSERS from Zara'}]","₹ 3,990.00",Trousers made of a cotton and linen blend. Adjustable elasticated waistband with pleated detail on the front. Front pockets and back welt pockets. Zip fly and top button fastening.
197,COTTON - LINEN TROUSERS,https://www.zara.com/in/en/cotton---linen-trousers-p00706414.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/0706/414/730/2/w/0/0706414730_1_1_1.jpg?ts=1688122586506': 'Image 0 of COTTON - LINEN TROUSERS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/0706/414/730/2/w/448/0706414730_2_1_1.jpg?ts=1688122586254': 'Image 1 of COTTON - LINEN TROUSERS from Zara'}]","₹ 3,290.00",Regular-fit trousers made of cotton and linen blend fabric. Elasticated waistband with adjustable drawstring. Front pockets and back patch pockets. Front zip fly and snap button.
199,JOGGER WAIST TROUSERS,https://www.zara.com/in/en/jogger-waist-trousers-p00706532.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/0706/532/500/2/w/448/0706532500_1_1_1.jpg?ts=1691586338897': 'Image 0 of JOGGER WAIST TROUSERS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/0706/532/500/2/w/448/0706532500_2_1_1.jpg?ts=1691586339005': 'Image 1 of JOGGER WAIST TROUSERS from Zara'}]","₹ 4,990.00",Relaxed-fit trousers made of cotton fabric. Adjustable elasticated waistband with drawstring. Front pockets and back patch pockets.
200,MODAL BLEND TROUSERS,https://www.zara.com/in/en/modal-blend-trousers-p00706447.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/0706/447/807/2/w/448/0706447807_1_1_1.jpg?ts=1689763220663': 'Image 0 of MODAL BLEND TROUSERS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/0706/447/807/2/w/448/0706447807_2_1_1.jpg?ts=1689763217731': 'Image 1 of MODAL BLEND TROUSERS from Zara'}]","₹ 3,990.00",Regular-fit trousers made of a modal blend fabric. Featuring an adjustable elasticated waistband with drawstring. Side pockets and rear pocket details.
201,JACQUARD TEXTURED TROUSERS,https://www.zara.com/in/en/jacquard-textured-trousers-p04087365.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/4087/365/706/2/w/448/4087365706_1_1_1.jpg?ts=1690810061998': 'Image 0 of JACQUARD TEXTURED TROUSERS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/4087/365/706/2/w/448/4087365706_2_1_1.jpg?ts=1690810062119': 'Image 1 of JACQUARD TEXTURED TROUSERS from Zara'}]","₹ 3,290.00",Relaxed fit trousers with an adjustable elasticated waistband. Front pockets and rear pocket detail.
204,VERTICAL TEXTURED TROUSERS,https://www.zara.com/in/en/vertical-textured-trousers-p05039301.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/5039/301/804/2/w/448/5039301804_1_1_1.jpg?ts=1687337706600': 'Image 0 of VERTICAL TEXTURED TROUSERS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5039/301/804/2/w/448/5039301804_2_1_1.jpg?ts=1687337707007': 'Image 1 of VERTICAL TEXTURED TROUSERS from Zara'}]","₹ 3,290.00",Relaxed fit trousers with an adjustable elasticated drawstring waistband. Front pockets and rear patch pocket.
208,LYOCELL JOGGER WAIST TROUSERS,https://www.zara.com/in/en/lyocell-jogger-waist-trousers-p04432460.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/4432/460/518/2/w/448/4432460518_1_1_1.jpg?ts=1690381091228': 'Image 0 of LYOCELL JOGGER WAIST TROUSERS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/4432/460/518/2/w/448/4432460518_2_1_1.jpg?ts=1690380556440': 'Image 1 of LYOCELL JOGGER WAIST TROUSERS from Zara'}]","₹ 3,290.00","Regular fit trousers made of lyocell. Featuring an adjustable elasticated drawstring waistband, front pockets and rear buttoned welt pockets. Front zip fly and top button fastening."
